order_id,order_date,quantity,discount,revenue,price,category,income_band,age,gender
1447,2023-03-06,4,0.2,6134.400000000001,1917.0,Beauty,High,49,Male
1448,2023-04-02,4,0.0,9832.0,2458.0,Electronics,Low,56,Female
1449,2023-04-07,2,0.0,9766.0,4883.0,Beauty,High,37,Male
1450,2023-12-26,4,0.0,18724.0,4681.0,Electronics,Mid,55,Male
1451,2023-10-29,2,0.2,6772.8,4233.0,Beauty,High,60,Male
1452,2023-01-20,1,0.1,1883.7,2093.0,Beauty,Mid,39,Female
1453,2023-12-05,4,0.0,4076.0,1019.0,Electronics,Low,24,Female
1454,2023-08-16,3,0.2,9312.0,3880.0,Fashion,High,48,Male
1455,2023-06-09,3,0.2,6064.8,2527.0,Electronics,Low,41,Male
1456,2023-08-17,3,0.0,5751.0,1917.0,Beauty,Mid,25,Male
1457,2023-07-03,3,0.2,10159.2,4233.0,Beauty,Low,56,Female
1458,2023-08-16,2,0.0,2530.0,1265.0,Beauty,Mid,53,Female
1459,2023-11-03,1,0.0,1260.0,1260.0,Beauty,Low,30,Male
1460,2023-05-20,3,0.2,8138.400000000001,3391.0,Beauty,Low,26,Female
1461,2023-01-13,3,0.2,6763.200000000001,2818.0,Electronics,High,46,Male
1462,2023-06-17,4,0.0,19780.0,4945.0,Electronics,High,56,Male
1463,2023-02-23,4,0.2,10688.0,3340.0,Beauty,Low,59,Female
1464,2023-05-29,3,0.0,7830.0,2610.0,Fashion,Mid,38,Male
1465,2023-04-30,4,0.0,9832.0,2458.0,Electronics,High,23,Male
1466,2023-08-15,2,0.1,1351.8,751.0,Beauty,Mid,34,Female
1467,2023-12-09,3,0.2,1977.6000000000001,824.0,Beauty,Low,45,Male
1468,2023-03-23,1,0.0,3697.0,3697.0,Beauty,Low,41,Male
1469,2023-12-02,4,0.0,9828.0,2457.0,Electronics,High,29,Female
1470,2023-09-21,3,0.0,8406.0,2802.0,Fashion,Mid,51,Female
1471,2023-09-09,1,0.0,1265.0,1265.0,Beauty,Low,30,Female
1472,2023-11-01,2,0.0,3834.0,1917.0,Beauty,Mid,27,Male
1473,2023-11-02,1,0.0,2818.0,2818.0,Electronics,Mid,59,Female
1474,2023-05-25,3,0.0,13050.0,4350.0,Beauty,High,27,Female
1475,2023-01-04,3,0.0,2565.0,855.0,Electronics,Mid,44,Male
1476,2023-02-13,1,0.0,2600.0,2600.0,Fashion,Low,45,Male
1477,2023-02-11,4,0.0,15520.0,3880.0,Fashion,High,50,Female
1478,2023-02-08,2,0.2,1118.4,699.0,Electronics,Mid,47,Male
1479,2023-03-05,4,0.1,8996.4,2499.0,Fashion,High,60,Female
1480,2023-02-03,4,0.0,16488.0,4122.0,Electronics,Mid,30,Female
1481,2023-06-02,3,0.1,4158.0,1540.0,Beauty,High,55,Female
1482,2023-06-06,3,0.1,4735.8,1754.0,Beauty,Low,29,Female
1483,2023-03-13,2,0.0,1856.0,928.0,Fashion,High,24,Male
1484,2023-11-14,2,0.1,4424.400000000001,2458.0,Electronics,Low,47,Female
1485,2023-07-15,2,0.0,6080.0,3040.0,Beauty,Mid,38,Male
1486,2023-10-12,3,0.1,7608.6,2818.0,Electronics,Mid,29,Female
1487,2023-07-25,2,0.1,2457.0,1365.0,Electronics,Low,32,Female
1488,2023-05-07,4,0.2,13001.6,4063.0,Fashion,High,26,Male
1489,2023-07-28,4,0.1,6901.2,1917.0,Beauty,Mid,24,Female
1490,2023-10-19,1,0.2,2021.6000000000001,2527.0,Electronics,Low,30,Male
1491,2023-04-06,4,0.0,18724.0,4681.0,Electronics,Mid,58,Male
1492,2023-05-16,1,0.0,1060.0,1060.0,Electronics,Mid,60,Male
1493,2023-09-03,2,0.1,1670.4,928.0,Fashion,High,37,Male
1494,2023-08-14,1,0.1,1386.0,1540.0,Beauty,Low,53,Female
1495,2023-11-19,3,0.2,11738.400000000001,4891.0,Beauty,High,28,Female
1496,2023-06-15,4,0.2,8086.400000000001,2527.0,Electronics,Mid,51,Male
1497,2023-08-27,3,0.2,10159.2,4233.0,Beauty,High,34,Male
1498,2023-07-27,2,0.1,1258.2,699.0,Electronics,Low,36,Male
1499,2023-08-31,2,0.1,7369.2,4094.0,Fashion,Mid,25,Male
1500,2023-09-20,1,0.2,1255.2,1569.0,Beauty,High,47,Male
1501,2023-06-25,2,0.0,1562.0,781.0,Beauty,Low,31,Male
1502,2023-11-17,3,0.1,7565.400000000001,2802.0,Fashion,High,23,Male
1503,2023-02-20,4,0.0,11272.0,2818.0,Electronics,Mid,19,Male
1504,2023-08-19,2,0.2,1368.0,855.0,Electronics,High,42,Female
1505,2023-02-27,1,0.2,3906.4,4883.0,Beauty,Low,30,Male
1506,2023-03-15,2,0.2,4176.0,2610.0,Fashion,High,49,Male
1507,2023-10-12,3,0.0,5751.0,1917.0,Beauty,Low,37,Male
1508,2023-12-25,3,0.1,4052.7000000000003,1501.0,Fashion,High,31,Male
1509,2023-10-22,2,0.0,3002.0,1501.0,Fashion,High,52,Male
1510,2023-03-16,1,0.2,1882.4,2353.0,Beauty,Low,30,Male
1511,2023-02-15,3,0.0,7497.0,2499.0,Fashion,Low,18,Female
1512,2023-04-10,2,0.1,4498.2,2499.0,Fashion,Low,30,Male
1513,2023-08-14,3,0.1,13378.5,4955.0,Electronics,High,60,Male
1514,2023-03-24,3,0.2,11892.0,4955.0,Electronics,High,51,Male
1515,2023-01-11,3,0.0,2343.0,781.0,Beauty,Low,57,Female
1516,2023-08-13,2,0.0,5206.0,2603.0,Electronics,High,19,Male
1517,2023-09-22,2,0.0,6680.0,3340.0,Beauty,Low,49,Male
1518,2023-02-20,1,0.0,2457.0,2457.0,Electronics,Low,51,Female
1519,2023-09-13,4,0.2,6134.400000000001,1917.0,Beauty,Mid,60,Male
1520,2023-05-18,4,0.2,13001.6,4063.0,Fashion,Mid,55,Female
1521,2023-03-01,4,0.0,19564.0,4891.0,Beauty,High,26,Male
1522,2023-07-28,4,0.1,8031.6,2231.0,Fashion,Mid,57,Female
1523,2023-05-18,1,0.0,1260.0,1260.0,Beauty,Mid,26,Male
1524,2023-05-24,2,0.0,5604.0,2802.0,Fashion,Mid,56,Male
1525,2023-04-01,4,0.0,6436.0,1609.0,Beauty,High,35,Female
1526,2023-07-24,3,0.1,2505.6,928.0,Fashion,High,57,Female
1527,2023-08-01,4,0.0,12160.0,3040.0,Beauty,Mid,29,Male
1528,2023-10-31,1,0.0,2457.0,2457.0,Electronics,High,50,Female
1529,2023-03-09,1,0.1,1663.2,1848.0,Electronics,Low,45,Male
1530,2023-11-02,2,0.2,4164.8,2603.0,Electronics,High,26,Male
1531,2023-02-19,1,0.0,1060.0,1060.0,Electronics,High,31,Female
1532,2023-12-22,1,0.0,559.0,559.0,Fashion,High,42,Female
1533,2023-11-21,4,0.0,13360.0,3340.0,Beauty,High,56,Female
1534,2023-11-02,2,0.0,1406.0,703.0,Fashion,High,23,Male
1535,2023-09-19,1,0.0,1019.0,1019.0,Electronics,High,24,Male
1536,2023-06-08,2,0.2,5480.0,3425.0,Electronics,Low,35,Male
1537,2023-10-10,2,0.1,7369.2,4094.0,Fashion,Mid,30,Male
1538,2023-11-30,1,0.0,4032.0,4032.0,Beauty,Low,49,Male
1539,2023-01-19,4,0.0,9832.0,2458.0,Electronics,High,21,Male
1540,2023-06-13,4,0.0,8588.0,2147.0,Electronics,Mid,38,Female
1541,2023-08-01,1,0.2,3744.8,4681.0,Electronics,Mid,53,Female
1542,2023-08-10,3,0.0,7809.0,2603.0,Electronics,Low,31,Male
1543,2023-09-11,3,0.0,12699.0,4233.0,Beauty,Mid,38,Male
1544,2023-07-30,1,0.2,3906.4,4883.0,Beauty,Low,37,Female
1545,2023-06-04,3,0.0,7830.0,2610.0,Fashion,Mid,19,Male
1546,2023-12-13,2,0.0,8244.0,4122.0,Electronics,Mid,56,Male
1547,2023-05-09,3,0.0,8406.0,2802.0,Fashion,High,56,Female
1548,2023-01-26,2,0.0,2120.0,1060.0,Electronics,Mid,55,Male
1549,2023-04-30,4,0.2,4032.0,1260.0,Beauty,High,55,Female
1550,2023-02-22,2,0.0,6850.0,3425.0,Electronics,Low,32,Female
1551,2023-01-12,4,0.2,8352.0,2610.0,Fashion,Low,43,Female
1552,2023-09-07,1,0.2,3225.6000000000004,4032.0,Beauty,Mid,20,Male
1553,2023-05-12,2,0.2,1630.4,1019.0,Electronics,Mid,26,Male
1554,2023-08-30,3,0.2,1977.6000000000001,824.0,Beauty,Mid,59,Female
1555,2023-04-16,1,0.2,2784.0,3480.0,Fashion,Mid,26,Male
1556,2023-03-17,2,0.1,8539.2,4744.0,Fashion,Low,22,Male
1557,2023-05-31,1,0.0,781.0,781.0,Beauty,Low,32,Male
1558,2023-08-10,1,0.2,1092.0,1365.0,Electronics,High,36,Female
1559,2023-05-10,3,0.0,8406.0,2802.0,Fashion,High,45,Female
1560,2023-10-01,2,0.0,3138.0,1569.0,Beauty,Mid,29,Male
1561,2023-04-28,3,0.2,6247.200000000001,2603.0,Electronics,Low,28,Female
1562,2023-02-19,2,0.2,875.2,547.0,Electronics,Low,44,Female
1563,2023-07-17,2,0.1,5472.0,3040.0,Beauty,Low,35,Female
1564,2023-08-20,1,0.0,2353.0,2353.0,Beauty,Mid,44,Male
1565,2023-01-29,1,0.2,1965.6000000000001,2457.0,Electronics,Mid,20,Male
1566,2023-02-08,2,0.1,6654.6,3697.0,Beauty,Mid,37,Female
1567,2023-09-03,1,0.1,3492.0,3880.0,Fashion,Low,30,Female
1568,2023-11-30,1,0.0,1624.0,1624.0,Beauty,Mid,29,Female
1569,2023-07-16,2,0.2,6451.200000000001,4032.0,Beauty,Mid,28,Female
1570,2023-03-31,2,0.0,2520.0,1260.0,Beauty,Mid,46,Male
1571,2023-07-03,4,0.2,11830.400000000001,3697.0,Beauty,High,39,Female
1572,2023-02-28,2,0.0,3218.0,1609.0,Beauty,Mid,27,Female
1573,2023-03-18,2,0.2,6451.200000000001,4032.0,Beauty,Low,33,Female
1574,2023-04-23,1,0.1,3709.8,4122.0,Electronics,Mid,28,Female
1575,2023-11-25,3,0.0,2565.0,855.0,Electronics,Low,31,Female
1576,2023-12-29,2,0.0,5816.0,2908.0,Beauty,Low,43,Male
1577,2023-07-02,4,0.0,8588.0,2147.0,Electronics,High,49,Female
1578,2023-06-10,4,0.0,4240.0,1060.0,Electronics,High,40,Female
1579,2023-09-29,1,0.2,1478.4,1848.0,Electronics,Mid,42,Female
1580,2023-07-01,2,0.0,8126.0,4063.0,Fashion,Low,28,Male
1581,2023-04-06,2,0.0,1648.0,824.0,Beauty,Mid,24,Female
1582,2023-06-25,4,0.1,4554.0,1265.0,Beauty,High,40,Female
1583,2023-08-02,3,0.0,11091.0,3697.0,Beauty,Low,59,Male
1584,2023-04-28,1,0.0,3391.0,3391.0,Beauty,Mid,54,Female
1585,2023-11-15,2,0.0,4916.0,2458.0,Electronics,High,43,Male
1586,2023-12-24,1,0.1,741.6,824.0,Beauty,High,52,Male
1587,2023-08-04,3,0.0,7497.0,2499.0,Fashion,Mid,44,Female
1588,2023-03-11,3,0.1,4344.3,1609.0,Beauty,Mid,37,Male
1589,2023-06-08,1,0.2,3480.0,4350.0,Beauty,Low,59,Male
1590,2023-08-29,1,0.0,4744.0,4744.0,Fashion,Mid,53,Male
1591,2023-02-01,4,0.0,13920.0,3480.0,Fashion,Low,47,Male
1592,2023-10-15,1,0.2,2021.6000000000001,2527.0,Electronics,High,39,Female
1593,2023-09-06,2,0.2,4043.2000000000003,2527.0,Electronics,Mid,48,Female
1594,2023-06-09,3,0.0,3057.0,1019.0,Electronics,High,40,Female
1595,2023-03-01,4,0.1,10144.800000000001,2818.0,Electronics,Mid,56,Female
1596,2023-05-10,1,0.1,4401.900000000001,4891.0,Beauty,Low,50,Male
1597,2023-12-14,2,0.1,8919.0,4955.0,Electronics,High,55,Male
1598,2023-12-31,4,0.2,13545.6,4233.0,Beauty,High,55,Female
1599,2023-04-27,2,0.2,6451.200000000001,4032.0,Beauty,Mid,51,Male
1600,2023-10-09,4,0.2,3392.0,1060.0,Electronics,High,27,Female
1601,2023-01-10,2,0.0,6850.0,3425.0,Electronics,Mid,47,Male
1602,2023-11-15,4,0.0,7016.0,1754.0,Beauty,Mid,18,Male
1603,2023-01-27,4,0.0,11208.0,2802.0,Fashion,High,35,Male
1604,2023-06-07,1,0.2,815.2,1019.0,Electronics,Mid,38,Female
1605,2023-02-03,3,0.1,12638.7,4681.0,Electronics,High,46,Male
1606,2023-11-11,3,0.0,4764.0,1588.0,Fashion,High,27,Male
1607,2023-04-20,4,0.0,9996.0,2499.0,Fashion,Mid,54,Male
1608,2023-04-22,4,0.0,5060.0,1265.0,Beauty,High,27,Male
1609,2023-11-10,3,0.0,2253.0,751.0,Beauty,High,34,Female
1610,2023-04-03,3,0.2,11719.2,4883.0,Beauty,High,52,Male
1611,2023-03-05,1,0.2,1403.2,1754.0,Beauty,Mid,42,Male
1612,2023-06-15,3,0.2,3024.0,1260.0,Beauty,High,23,Male
1613,2023-01-07,3,0.1,3402.0,1260.0,Beauty,Low,58,Male
1614,2023-06-18,1,0.0,3340.0,3340.0,Beauty,Mid,25,Male
1615,2023-12-17,1,0.2,1965.6000000000001,2457.0,Electronics,Mid,31,Female
1616,2023-07-27,2,0.1,7830.0,4350.0,Beauty,Low,56,Female
1617,2023-03-25,4,0.2,6697.6,2093.0,Beauty,High,49,Male
1618,2023-08-17,2,0.1,7257.6,4032.0,Beauty,Low,50,Female
1619,2023-04-22,2,0.2,6684.8,4178.0,Fashion,Low,58,Female
1620,2023-11-23,2,0.2,3348.8,2093.0,Beauty,High,35,Female
1621,2023-11-14,2,0.0,5054.0,2527.0,Electronics,High,60,Male
1622,2023-01-17,1,0.2,2021.6000000000001,2527.0,Electronics,Low,28,Male
1623,2023-09-16,2,0.2,6500.8,4063.0,Fashion,High,26,Male
1624,2023-12-04,4,0.0,5460.0,1365.0,Electronics,Mid,31,Male
1625,2023-07-04,3,0.1,2108.7000000000003,781.0,Beauty,High,48,Male
1626,2023-08-17,1,0.0,2499.0,2499.0,Fashion,Low,43,Female
1627,2023-03-31,2,0.1,7419.6,4122.0,Electronics,High,36,Male
1628,2023-02-11,4,0.1,8470.800000000001,2353.0,Beauty,Mid,33,Female
1629,2023-07-10,1,0.2,1674.4,2093.0,Beauty,High,36,Male
1630,2023-08-21,4,0.0,13920.0,3480.0,Fashion,Mid,33,Male
1631,2023-02-23,1,0.0,3697.0,3697.0,Beauty,High,58,Male
1632,2023-05-09,4,0.2,2499.2000000000003,781.0,Beauty,High,39,Female
1633,2023-05-28,1,0.2,1674.4,2093.0,Beauty,High,29,Female
1634,2023-05-14,2,0.0,6960.0,3480.0,Fashion,Low,27,Male
1635,2023-02-03,4,0.0,6160.0,1540.0,Beauty,Low,49,Male
1636,2023-10-30,1,0.0,3178.0,3178.0,Beauty,Low,38,Male
1637,2023-10-30,3,0.0,12189.0,4063.0,Fashion,Low,55,Male
1638,2023-05-10,4,0.1,7534.8,2093.0,Beauty,Low,57,Female
1639,2023-11-25,4,0.0,19820.0,4955.0,Electronics,Low,52,Female
1640,2023-01-30,4,0.0,5060.0,1265.0,Beauty,High,19,Male
1641,2023-01-01,2,0.0,3138.0,1569.0,Beauty,Mid,56,Male
1642,2023-01-25,1,0.1,2007.9,2231.0,Fashion,Low,26,Female
1643,2023-07-29,2,0.1,4422.6,2457.0,Electronics,Low,59,Female
1644,2023-11-26,3,0.1,6920.1,2563.0,Fashion,Low,50,Male
1645,2023-09-18,2,0.0,6080.0,3040.0,Beauty,Mid,47,Male
1646,2023-05-05,3,0.0,3795.0,1265.0,Beauty,High,23,Male
1647,2023-11-01,3,0.1,4287.6,1588.0,Fashion,Mid,56,Female
1648,2023-04-05,1,0.0,4122.0,4122.0,Electronics,Low,27,Male
1649,2023-01-19,2,0.0,8126.0,4063.0,Fashion,Low,48,Male
1650,2023-05-26,3,0.2,11892.0,4955.0,Electronics,Low,51,Male
1651,2023-01-30,4,0.1,13968.0,3880.0,Fashion,Mid,19,Male
1652,2023-11-14,2,0.2,2401.6,1501.0,Fashion,High,53,Female
1653,2023-07-27,3,0.2,11719.2,4883.0,Beauty,Mid,29,Female
1654,2023-01-06,3,0.1,2027.7,751.0,Beauty,High,47,Male
1655,2023-09-25,4,0.2,2499.2000000000003,781.0,Beauty,Mid,41,Male
1656,2023-05-23,1,0.1,2306.7000000000003,2563.0,Fashion,High,28,Female
1657,2023-12-14,2,0.2,7590.400000000001,4744.0,Fashion,Mid,59,Male
1658,2023-08-18,3,0.0,3057.0,1019.0,Electronics,High,51,Male
1659,2023-01-06,4,0.0,19780.0,4945.0,Electronics,High,49,Female
1660,2023-07-08,2,0.0,6782.0,3391.0,Beauty,Low,43,Male
1661,2023-11-18,1,0.0,4744.0,4744.0,Fashion,Low,35,Male
1662,2023-09-25,2,0.0,6356.0,3178.0,Beauty,High,56,Female
1663,2023-01-20,1,0.0,4122.0,4122.0,Electronics,Mid,56,Male
1664,2023-11-23,4,0.1,5792.400000000001,1609.0,Beauty,Low,38,Male
1665,2023-11-17,2,0.2,6960.0,4350.0,Beauty,High,57,Male
1666,2023-08-14,4,0.0,13360.0,3340.0,Beauty,High,51,Female
1667,2023-10-13,2,0.2,6960.0,4350.0,Beauty,Mid,21,Female
1668,2023-09-15,4,0.2,8352.0,2610.0,Fashion,High,39,Female
1669,2023-07-12,1,0.0,3480.0,3480.0,Fashion,Low,42,Female
1670,2023-03-14,4,0.1,8031.6,2231.0,Fashion,High,20,Female
1671,2023-05-30,2,0.2,4176.0,2610.0,Fashion,High,48,Female
1672,2023-10-17,4,0.2,4928.0,1540.0,Beauty,Low,25,Male
1673,2023-02-26,4,0.1,13968.0,3880.0,Fashion,High,37,Female
1674,2023-01-03,4,0.0,3124.0,781.0,Beauty,High,54,Male
1675,2023-05-01,3,0.1,9155.7,3391.0,Beauty,High,36,Female
1676,2023-08-21,3,0.1,11129.4,4122.0,Electronics,Low,18,Female
1677,2023-02-15,4,0.2,5612.8,1754.0,Beauty,Low,45,Male
1678,2023-03-19,2,0.1,1834.2,1019.0,Electronics,Low,50,Male
1679,2023-12-29,3,0.1,4052.7000000000003,1501.0,Fashion,High,39,Female
1680,2023-02-14,4,0.0,19780.0,4945.0,Electronics,Low,30,Male
1681,2023-10-04,2,0.2,5344.0,3340.0,Beauty,High,36,Male
1682,2023-03-27,2,0.0,3138.0,1569.0,Beauty,High,43,Female
1683,2023-08-13,1,0.2,1966.4,2458.0,Electronics,High,47,Female
1684,2023-04-20,2,0.0,1502.0,751.0,Beauty,High,34,Male
1685,2023-09-18,1,0.0,4094.0,4094.0,Fashion,High,58,Female
1686,2023-07-07,2,0.0,1710.0,855.0,Electronics,Low,27,Male
1687,2023-09-28,2,0.0,4706.0,2353.0,Beauty,High,24,Female
1688,2023-10-14,4,0.0,5040.0,1260.0,Beauty,High,50,Female
1689,2023-07-21,2,0.2,1201.6000000000001,751.0,Beauty,Low,35,Male
1690,2023-01-20,1,0.0,2610.0,2610.0,Fashion,Low,30,Male
1691,2023-06-03,1,0.0,3340.0,3340.0,Beauty,High,46,Female
1692,2023-09-27,1,0.0,2527.0,2527.0,Electronics,Mid,46,Male
1693,2023-08-16,1,0.2,742.4000000000001,928.0,Fashion,High,20,Male
1694,2023-09-12,4,0.0,19752.0,4938.0,Fashion,High,46,Male
1695,2023-11-15,1,0.0,1365.0,1365.0,Electronics,Low,35,Female
1696,2023-04-28,1,0.0,2231.0,2231.0,Fashion,Mid,52,Male
1697,2023-07-16,2,0.1,5720.400000000001,3178.0,Beauty,Mid,58,Male
1698,2023-02-17,1,0.1,3760.2000000000003,4178.0,Fashion,Mid,23,Male
1699,2023-05-26,4,0.1,9396.0,2610.0,Fashion,Mid,47,Male
1700,2023-05-12,2,0.0,4706.0,2353.0,Beauty,Low,26,Female
1701,2023-04-14,3,0.0,14835.0,4945.0,Electronics,Mid,33,Female
1702,2023-09-23,2,0.0,9488.0,4744.0,Fashion,Mid,29,Female
1703,2023-12-06,3,0.1,4344.3,1609.0,Beauty,High,18,Male
1704,2023-08-23,2,0.1,3864.6,2147.0,Electronics,Mid,32,Female
1705,2023-03-30,2,0.1,6103.8,3391.0,Beauty,High,35,Male
1706,2023-05-07,2,0.2,3067.2000000000003,1917.0,Beauty,High,57,Female
1707,2023-07-27,4,0.0,6352.0,1588.0,Fashion,High,47,Female
1708,2023-06-07,2,0.2,3931.2000000000003,2457.0,Electronics,High,23,Male
1709,2023-06-06,2,0.2,6451.200000000001,4032.0,Beauty,Mid,42,Male
1710,2023-10-25,3,0.1,10886.4,4032.0,Beauty,Low,30,Male
1711,2023-12-10,1,0.2,624.8000000000001,781.0,Beauty,Low,26,Female
1712,2023-08-26,4,0.1,17838.0,4955.0,Electronics,High,58,Male
1713,2023-02-13,4,0.0,7392.0,1848.0,Electronics,Low,25,Male
1714,2023-05-25,3,0.1,2108.7000000000003,781.0,Beauty,Mid,48,Female
1715,2023-09-25,1,0.1,3656.7000000000003,4063.0,Fashion,Mid,47,Female
1716,2023-11-08,4,0.0,16128.0,4032.0,Beauty,High,55,Female
1717,2023-04-14,4,0.2,15856.0,4955.0,Electronics,High,42,Male
1718,2023-04-11,2,0.1,8901.0,4945.0,Electronics,Mid,58,Male
1719,2023-06-22,4,0.2,7996.8,2499.0,Fashion,High,28,Female
1720,2023-10-10,1,0.1,4450.5,4945.0,Electronics,Low,48,Male
1721,2023-10-10,4,0.1,4914.0,1365.0,Electronics,High,60,Female
1722,2023-06-05,3,0.1,11429.1,4233.0,Beauty,Low,29,Female
1723,2023-03-10,4,0.1,2966.4,824.0,Beauty,Mid,19,Male
1724,2023-08-28,1,0.0,1754.0,1754.0,Beauty,Mid,53,Male
1725,2023-03-24,3,0.2,6979.200000000001,2908.0,Beauty,Low,38,Male
1726,2023-03-12,4,0.1,14515.2,4032.0,Beauty,High,36,Female
1727,2023-03-09,3,0.0,6441.0,2147.0,Electronics,Mid,18,Male
1728,2023-08-15,2,0.2,4508.8,2818.0,Electronics,Low,59,Female
1729,2023-05-17,2,0.0,3080.0,1540.0,Beauty,Mid,58,Male
1730,2023-06-24,1,0.0,1501.0,1501.0,Fashion,High,48,Male
1731,2023-06-12,1,0.1,3082.5,3425.0,Electronics,Low,21,Female
1732,2023-06-11,4,0.1,17838.0,4955.0,Electronics,High,44,Female
1733,2023-02-03,4,0.1,12024.0,3340.0,Beauty,High,57,Female
1734,2023-01-06,3,0.0,3795.0,1265.0,Beauty,Mid,54,Male
1735,2023-01-13,4,0.0,3420.0,855.0,Electronics,Low,24,Female
1736,2023-11-26,3,0.2,11892.0,4955.0,Electronics,Low,50,Male
1737,2023-06-30,1,0.1,1663.2,1848.0,Electronics,High,24,Male
1738,2023-07-23,4,0.0,3124.0,781.0,Beauty,High,23,Male
1739,2023-06-06,1,0.0,1624.0,1624.0,Beauty,Mid,51,Male
1740,2023-08-14,2,0.1,7619.400000000001,4233.0,Beauty,Low,41,Male
1741,2023-06-29,2,0.2,2510.4,1569.0,Beauty,High,43,Female
1742,2023-02-16,1,0.0,4063.0,4063.0,Fashion,High,35,Male
1743,2023-05-31,4,0.1,11440.800000000001,3178.0,Beauty,High,58,Male
1744,2023-10-31,4,0.0,16376.0,4094.0,Fashion,High,28,Female
1745,2023-04-24,3,0.2,7627.200000000001,3178.0,Beauty,High,60,Male
1746,2023-10-28,4,0.0,4076.0,1019.0,Electronics,High,19,Male
1747,2023-02-03,3,0.0,14673.0,4891.0,Beauty,Mid,46,Male
1748,2023-12-24,1,0.0,4094.0,4094.0,Fashion,High,44,Female
1749,2023-07-12,4,0.1,4554.0,1265.0,Beauty,Mid,25,Male
1750,2023-06-07,1,0.1,2249.1,2499.0,Fashion,High,45,Female
1751,2023-01-18,4,0.0,16252.0,4063.0,Fashion,High,60,Male
1752,2023-01-13,2,0.0,3138.0,1569.0,Beauty,Low,30,Male
1753,2023-02-04,2,0.0,3508.0,1754.0,Beauty,Low,58,Female
1754,2023-12-23,2,0.0,6356.0,3178.0,Beauty,Low,26,Female
1755,2023-04-24,4,0.1,17578.8,4883.0,Beauty,Mid,23,Female
1756,2023-04-05,2,0.0,2530.0,1265.0,Beauty,Mid,45,Male
1757,2023-05-23,2,0.1,2858.4,1588.0,Fashion,High,26,Male
1758,2023-01-02,3,0.0,3057.0,1019.0,Electronics,High,51,Male
1759,2023-01-17,3,0.2,3811.2000000000003,1588.0,Fashion,Mid,47,Male
1760,2023-08-08,1,0.2,1012.0,1265.0,Beauty,High,36,Male
1761,2023-04-20,4,0.2,2403.2000000000003,751.0,Beauty,Low,37,Male
1762,2023-05-08,3,0.2,3861.6000000000004,1609.0,Beauty,Low,59,Male
1763,2023-09-05,4,0.0,19752.0,4938.0,Fashion,Mid,48,Female
1764,2023-06-07,2,0.0,7760.0,3880.0,Fashion,Mid,33,Male
1765,2023-05-14,2,0.1,2824.2000000000003,1569.0,Beauty,Low,38,Female
1766,2023-11-28,4,0.2,13190.400000000001,4122.0,Electronics,High,36,Male
1767,2023-12-22,4,0.2,13001.6,4063.0,Fashion,High,51,Female
1768,2023-01-29,3,0.0,7497.0,2499.0,Fashion,High,45,Male
1769,2023-12-24,1,0.1,1429.2,1588.0,Fashion,Low,23,Female
1770,2023-03-18,2,0.0,3176.0,1588.0,Fashion,High,26,Male
1771,2023-12-10,4,0.0,16932.0,4233.0,Beauty,High,20,Male
1772,2023-06-15,4,0.0,12712.0,3178.0,Beauty,High,27,Female
1773,2023-09-29,3,0.0,2565.0,855.0,Electronics,High,27,Female
1774,2023-04-22,3,0.0,2343.0,781.0,Beauty,Mid,28,Female
1775,2023-06-01,1,0.0,3178.0,3178.0,Beauty,High,24,Male
1776,2023-10-17,3,0.1,6920.1,2563.0,Fashion,Mid,42,Male
1777,2023-07-15,4,0.0,16932.0,4233.0,Beauty,High,48,Male
1778,2023-10-10,1,0.0,3697.0,3697.0,Beauty,High,43,Female
1779,2023-01-19,4,0.0,11208.0,2802.0,Fashion,Low,32,Male
1780,2023-07-20,4,0.0,9828.0,2457.0,Electronics,Low,53,Female
1781,2023-02-24,1,0.1,4212.900000000001,4681.0,Electronics,Mid,37,Female
1782,2023-12-05,1,0.1,2342.7000000000003,2603.0,Electronics,High,30,Male
1783,2023-10-16,1,0.1,4401.900000000001,4891.0,Beauty,Mid,28,Female
1784,2023-05-28,2,0.1,2858.4,1588.0,Fashion,Mid,33,Female
1785,2023-12-16,3,0.0,10020.0,3340.0,Beauty,Low,55,Male
1786,2023-05-20,4,0.0,4240.0,1060.0,Electronics,Mid,23,Male
1787,2023-02-12,2,0.0,9766.0,4883.0,Beauty,Low,23,Female
1788,2023-12-19,3,0.1,4158.0,1540.0,Beauty,Low,22,Male
1789,2023-04-03,4,0.0,6160.0,1540.0,Beauty,Mid,49,Male
1790,2023-03-02,2,0.0,5200.0,2600.0,Fashion,Low,23,Male
1791,2023-06-27,2,0.2,3932.8,2458.0,Electronics,High,49,Female
1792,2023-07-25,2,0.0,2520.0,1260.0,Beauty,High,31,Male
1793,2023-09-21,4,0.1,17578.8,4883.0,Beauty,Mid,27,Male
1794,2023-03-20,1,0.0,4883.0,4883.0,Beauty,Mid,38,Female
1795,2023-05-07,4,0.1,12207.6,3391.0,Beauty,Mid,48,Female
1796,2023-09-30,4,0.0,15520.0,3880.0,Fashion,Low,32,Male
1797,2023-11-30,1,0.0,2093.0,2093.0,Beauty,High,43,Male
1798,2023-01-05,3,0.0,10440.0,3480.0,Fashion,Low,19,Male
1799,2023-04-26,2,0.1,7369.2,4094.0,Fashion,Mid,52,Female
1800,2023-01-15,3,0.1,13184.1,4883.0,Beauty,Low,23,Female
1801,2023-06-26,1,0.2,559.2,699.0,Electronics,Low,27,Male
